stepsToSolution,nodesExpanded,time
260,19099,2.3694775104522705
194,2877,0.08200645446777344
1079,134648,17.40010666847229
762,50244,5.5058252811431885
2473,582793,153.56806540489197
1067,156401,31.716651916503906
1530,141972,35.21157741546631
106,445,0.004147052764892578
1282,209943,38.099026679992676
280,25514,1.7560350894927979
476,18156,0.8521175384521484
179,62973,4.854890823364258
955,46452,3.6180124282836914
558,31092,2.0660500526428223
226,8315,0.3289012908935547
1262,76409,6.569200038909912
742,51669,5.032999038696289
553,37305,2.110077142715454
1512,140351,12.409111022949219
593,24076,1.3347783088684082
327,12378,0.5472848415374756
69,959,0.011137723922729492
1720,265819,55.38531160354614
1132,117411,13.864258766174316
546,33656,1.5949113368988037
590,14435,1.069826364517212
1348,200117,39.217695236206055
542,106068,18.923422813415527
589,47564,9.90880537033081
583,100053,10.27883529663086
1235,267071,40.463165044784546
482,39477,3.363136053085327
1619,199121,37.228092432022095
1607,106462,13.524937629699707
2813,662963,155.8285267353058
1055,131523,16.847724676132202
2531,322389,33.2801558971405
759,112293,14.35770058631897
1321,253471,45.37224578857422
28,126,0.0008265972137451172
423,13241,0.5669448375701904
1520,128876,8.818097352981567
472,12921,0.9425547122955322
451,40426,2.6481552124023438
1116,271428,47.029571771621704
2099,727851,275.0130772590637
1118,257123,59.93377089500427
1665,186805,22.7051522731781
1578,186946,35.733816623687744
2465,819343,187.72257351875305
1547,131346,15.735677480697632
631,21321,1.5360496044158936
765,108229,15.390072107315063
782,111718,18.92258048057556
1550,219895,44.930750131607056
625,129632,20.844740390777588
1047,174406,32.620030879974365
183,6119,0.49300169944763184
380,16872,0.8595452308654785
1526,89631,16.136059045791626
1043,94596,12.471578598022461
2849,440420,82.11150813102722
861,62239,4.5090012550354
614,206747,36.1435649394989
436,54474,5.080463886260986
1354,276958,58.67736840248108
454,17992,1.7959332466125488
780,70961,6.1320106983184814
867,68351,6.7789812088012695
1764,305200,90.78862595558167
272,25881,2.8067233562469482
473,51304,4.00981879234314
385,13010,0.5654890537261963
488,35277,4.182574987411499
1906,213406,50.33484864234924
571,56464,5.852683067321777
1067,79194,13.22279691696167
1022,140874,24.572694778442383
1919,244676,27.900739908218384
527,90524,11.870552778244019
545,33329,2.798590660095215
976,174533,26.625514268875122
811,208655,31.02334761619568
1080,147402,17.184298038482666
247,29660,3.260810375213623
850,157221,19.42425036430359
151,2292,0.028930187225341797
1492,127809,26.605540990829468
161,11494,0.3345174789428711
850,70174,4.514909029006958
429,18494,0.995659589767456
280,10582,0.541419506072998
1942,592135,140.99956011772156
1578,377613,93.11752271652222
1386,93811,9.839017868041992
697,31427,1.5547962188720703
931,180067,28.162984371185303
2283,783111,273.40242862701416
405,24450,2.6150529384613037
972,189847,43.457024574279785
1175,95291,10.233338832855225
446,65524,8.540711641311646
1156,69227,10.694568872451782
576,10360,0.47243428230285645
670,70203,8.131644487380981
2061,697149,218.1000247001648
2203,346616,69.8374240398407
1629,353935,84.64190220832825
1199,189293,30.019951105117798
1869,198343,19.909736394882202
1307,207909,39.1722469329834
1452,351104,96.09845995903015
1881,373473,88.67190551757812
279,23339,1.4287054538726807
254,13892,0.8654701709747314
1246,173686,23.54657292366028
1041,104995,11.00058889389038
603,78825,9.877246618270874
950,203334,25.97667384147644
622,60683,8.460536241531372
454,73051,7.550456762313843
914,166892,29.982269048690796
2013,202928,35.81028413772583
1252,74909,18.664289951324463
893,46465,3.975933790206909
715,30144,3.451920747756958
1783,339266,91.39962792396545
1648,145653,21.952890396118164
1658,218277,70.33653450012207
686,33898,2.9361355304718018
971,111030,19.551241636276245
1209,213034,39.5889892578125
862,19247,0.7650017738342285
2189,807410,184.0974566936493
2502,835122,227.49611926078796
87,2307,0.03304696083068848
337,23303,1.1426613330841064
523,24104,1.5653047561645508
489,90548,7.616307735443115
1227,160066,31.886960744857788
1533,399412,116.08510112762451
1954,612115,254.54042315483093
571,175005,29.191811084747314
1883,246362,87.68136858940125
508,31375,2.4495694637298584
249,12052,0.5212352275848389
579,17679,1.1946167945861816
770,211310,36.244502544403076
1151,66252,5.8161704540252686
928,258856,41.96553325653076
962,58174,5.204079627990723
2059,332718,63.02035665512085
1069,69955,4.6557605266571045
1670,192786,73.10399389266968
400,16351,0.46152830123901367
826,166035,22.156774282455444
534,31974,2.2496745586395264
412,12967,0.6367948055267334
839,186522,24.80675768852234
2220,246068,43.42587733268738
668,33451,3.36916446685791
559,9629,0.3426809310913086
974,96968,17.333001852035522
495,121216,13.386286973953247
758,36914,4.026952505111694
1054,164653,21.85478925704956
322,36226,4.786341905593872
1745,435726,150.65689039230347
797,236112,33.7940571308136
881,49486,4.292185068130493
1215,98862,8.584488868713379
1006,132937,23.110056161880493
837,73321,10.429922819137573
854,91338,9.761709451675415
932,108102,9.516735076904297
1129,216887,34.23969483375549
612,45644,2.553342819213867
648,62528,4.832808494567871
1423,124211,14.731011152267456
572,50145,1.9728748798370361
1172,230733,31.63877034187317
593,30652,1.8740899562835693
806,164674,35.55375289916992
1476,295702,82.41802382469177
1838,601364,176.61819863319397
1109,98443,13.371426105499268
1414,159866,27.02629256248474
373,12637,1.1757333278656006
1660,583553,164.60994005203247
2582,829128,175.01131534576416
1345,150929,26.970932960510254
257,12503,0.3724675178527832
1455,216137,23.523320198059082
941,76201,9.966906785964966
2187,424227,89.63279175758362
2236,757179,336.6316113471985
1089,166758,19.940755128860474
1353,246616,50.57652044296265
282,20370,0.9801270961761475
1702,133318,21.914933919906616
888,67747,5.2496256828308105
675,25952,2.012704849243164
159,1950,0.04779767990112305
1691,163170,30.714174032211304
612,62520,9.139798402786255
2058,644774,131.82911682128906
762,34411,1.6852493286132812
2683,568030,71.3623206615448
461,94552,12.011802434921265
1217,162259,25.31769895553589
1130,199776,32.635634660720825
2709,809300,155.56315660476685
659,55001,8.867623567581177
1221,62202,12.299515724182129
485,57476,4.5654027462005615
1318,114523,18.09608769416809
2096,237252,28.360413551330566
326,19822,1.2447106838226318
789,52078,2.9941396713256836
671,45265,3.6753010749816895
865,119001,17.31623649597168
1201,123364,13.708937168121338
2349,293661,27.38937783241272
864,172081,24.350756645202637
968,98397,8.685125350952148
253,11383,0.8392207622528076
806,96611,10.194712400436401
1475,181549,29.599398612976074
2210,438682,108.85583710670471
862,171224,39.91385269165039
598,110600,9.460400342941284
1676,255160,44.4673216342926
1098,118994,13.703409910202026
1138,62815,4.222618103027344
2118,484321,130.2561490535736
333,23291,1.6393356323242188
751,39429,3.698901653289795
1129,196778,34.734777212142944
288,15339,0.5819201469421387
175,3346,0.1487882137298584
1843,357084,98.5576753616333
652,20680,1.070117712020874
1454,478760,184.21602773666382
1274,278959,70.61794114112854
1268,98879,13.121199131011963
1344,255088,44.48090744018555
1179,84021,9.955504179000854
1072,252855,49.14172029495239
251,6386,0.1873621940612793
2828,398827,62.942413091659546
862,71920,7.038522005081177
1331,353993,67.99707174301147
1227,189563,28.02179718017578
137,5207,0.09324884414672852
989,120342,9.889244079589844
2544,826198,352.34895420074463
932,57909,6.087989091873169
1318,193617,31.127806186676025
880,244452,34.323978900909424
461,21592,1.0578100681304932
916,132022,17.86977481842041
1263,234708,50.94654178619385
1746,215833,55.18206763267517
956,70648,8.407470703125
2216,372187,77.72189593315125
194,9376,0.5446240901947021
593,68715,7.849619388580322
2592,530811,70.94356513023376
1470,144920,31.653258800506592
287,24890,2.5469441413879395
234,2890,0.07825303077697754
1854,432916,95.33152770996094
298,37808,2.3798937797546387
720,54925,4.710376262664795
473,87669,7.932494401931763
1854,206904,46.31106472015381
606,89915,9.341806411743164
1929,509657,209.38385248184204
1390,198655,46.80300521850586
1280,317701,58.4063925743103
2376,281813,57.904266357421875
1394,418037,169.9216341972351
328,21040,0.8851110935211182
1347,277122,45.270464181900024
475,115267,15.414209365844727
1187,91847,7.010987043380737
1193,313625,51.555299520492554
256,8639,0.4991762638092041
24,146,0.001874685287475586
175,10333,0.47734808921813965
2257,251260,48.516303062438965
434,13951,0.44110608100891113
1842,219784,57.57319903373718
654,50932,7.2457966804504395
683,148450,22.22628903388977
757,106748,15.756448745727539
2337,377753,77.90903878211975
1721,429642,119.91235089302063
150,5539,0.36551499366760254
504,82619,7.917259693145752
833,52056,6.308806657791138
191,1449,0.05073881149291992
1802,328887,95.32137989997864
1462,146044,36.69283127784729
405,66175,3.3846359252929688
1685,214216,17.931536197662354
955,103123,16.198240518569946
1383,218578,34.96749234199524
359,45496,3.050685167312622
1578,324885,73.1228678226471
696,99794,10.394903898239136
863,113634,10.95484733581543
651,115594,12.217767000198364
182,8791,0.7509050369262695
106,3182,0.11690044403076172
904,96686,11.423871994018555
411,32729,2.0737342834472656
623,107748,14.079576969146729
1013,135455,20.909839153289795
884,53244,5.021469831466675
870,201763,28.227922677993774
391,15749,0.8182721138000488
704,31250,2.2266769409179688
487,26569,1.6165719032287598
278,5419,0.21366333961486816
1365,102466,12.382609605789185
1478,478120,149.765221118927
902,41606,4.983745336532593
177,3184,0.17341351509094238
2270,427168,94.32693338394165
1105,125551,19.057507753372192
334,39548,3.942328453063965
1861,196475,57.03844666481018
1163,196819,32.65667128562927
1516,46512,3.634195566177368
2008,479048,139.194109916687
305,38073,3.100031852722168
1274,137456,33.02627944946289
1919,175109,14.64875316619873
659,22304,1.7473692893981934
552,34484,2.9163222312927246
840,64511,6.686484098434448
592,29663,2.209261655807495
1109,80208,8.881936311721802
2708,510506,116.79573941230774
1179,157791,31.638551950454712
773,30382,3.2082579135894775
957,65693,7.135972499847412
1512,102663,8.54371452331543
2409,326449,86.30559301376343
1602,328104,100.89174914360046
452,25322,1.3825695514678955
1106,38987,3.5646915435791016
757,42466,4.260098457336426
408,14884,0.6510772705078125
780,41557,2.1610329151153564
536,24107,1.7086219787597656
761,58364,5.606048822402954
67,497,0.006864309310913086
341,17328,0.6770298480987549
834,114420,18.699564456939697
346,11278,0.5496633052825928
721,118007,11.993642568588257
743,116728,18.426227807998657
1221,261734,64.93657994270325
400,13352,1.166778326034546
208,14148,0.4861268997192383
390,11586,0.46454691886901855
