stepsToSolution,nodesExpanded,time
700,246068,25.81022834777832
322,81834,8.627420902252197
227,30269,1.1341936588287354
652,258288,32.26703667640686
232,41736,2.632631540298462
128,20634,1.3217275142669678
694,191211,16.14469623565674
583,203082,23.34963870048523
155,19472,0.7723126411437988
555,251406,30.124621391296387
272,84586,4.88445258140564
634,143297,11.040197134017944
699,252662,25.779197454452515
487,180476,23.845975160598755
819,239113,24.634244918823242
315,65051,3.532714605331421
526,209980,24.55021095275879
902,218244,18.978224992752075
722,204599,22.050341367721558
186,26432,1.5185937881469727
415,193597,27.83286142349243
356,177785,26.190962553024292
260,72249,5.428735256195068
324,84952,6.908247232437134
662,190169,17.151752710342407
351,66382,4.2796571254730225
240,128618,17.866846323013306
538,173298,18.041131496429443
314,151427,21.761496543884277
493,131155,11.819541692733765
391,111257,9.90080738067627
679,239012,23.42142677307129
655,242474,22.591742038726807
366,117198,9.418229579925537
203,61226,5.7878258228302
403,134876,12.690200567245483
210,37798,1.741220235824585
177,55455,4.153518199920654
558,195149,23.07735586166382
717,171451,13.216175317764282
658,124390,7.838464736938477
706,180744,14.991654634475708
248,104586,11.552852630615234
696,238124,20.274294137954712
257,67970,6.1322855949401855
663,255283,24.820256233215332
648,221623,19.553425312042236
348,76192,3.6412928104400635
379,148692,17.914757013320923
385,113559,7.030517101287842
344,83966,6.242281198501587
1007,225573,17.783976554870605
188,17326,0.4030039310455322
235,50159,3.1635589599609375
519,235052,27.442668199539185
875,260026,18.273142099380493
107,11030,0.41391730308532715
441,124253,9.469610691070557
323,67832,4.816269159317017
138,29041,1.774055004119873
139,19702,0.791729211807251
679,241572,25.404316663742065
806,252261,19.734617233276367
785,200860,15.50513482093811
148,48457,4.042966842651367
251,77930,7.668032646179199
649,247490,24.030495643615723
111,15599,0.6273458003997803
414,123962,11.469917058944702
574,156905,12.124473810195923
108,17186,0.6419093608856201
51,4893,0.06526923179626465
384,108441,9.727562427520752
757,216254,16.745758771896362
379,93740,7.142935752868652
261,84131,7.2489848136901855
467,225953,25.485769510269165
70,3523,0.0700387954711914
334,115837,10.794681787490845
233,148201,24.07070565223694
286,106924,10.386441469192505
523,192995,28.078442335128784
338,137264,25.59564781188965
1092,264243,27.632368803024292
413,87572,4.9203667640686035
523,149470,17.216346740722656
116,6690,0.1656050682067871
435,156450,18.2428138256073
548,113885,7.606772184371948
81,10899,0.5427286624908447
295,106272,10.273739337921143
570,189950,25.6612548828125
243,69405,7.32520055770874
412,162584,21.18798327445984
154,20205,1.1424922943115234
112,21494,1.230417013168335
655,217409,24.567145109176636
174,42003,3.0788631439208984
465,184130,24.161994457244873
49,5555,0.16343212127685547
706,218954,21.493348121643066
